ID,Datum,Autor,Sadržaj
1663104125200891904,2023-05-29 08:44:57+00:00,MrZooT_,"Hey @netflix just logged in and saw your new password policy is live. I paid for Netflix for 8 years, my account got hacked and your customer service told me they couldn’t do anything to get my account back so I used a friends account. Now I can’t, so fuck it im done with Netflix"
1663104023334113281,2023-05-29 08:44:32+00:00,MAYC5290,"@chosenbymaria @AussiZen @3orovik @Fityeth @eth_ben @beeple @Nakamigos @netflix @MaticOgEth @CryptoBooty69 @MadBudz4337 @Wardogs_NFT @nft_approved @approvededu @DJWienerNFT You were a solid guy once, what happened ?"
1663103900763693056,2023-05-29 08:44:03+00:00,shakai34314060,In Harlem trying to meet a plug a connect like Ace Boogie in the movie paid full met Lulu bring her over to my apartment and before we fuck we can watch @netflix @Tubi or @hulu let’s make plains and book a flight a round trip ticket to Hawaii and visit the capital Honolulu - Kai
1663103514841690112,2023-05-29 08:42:31+00:00,jorollepen,Day 52 of posting pictures of kit young and jack wolfe until @netflix announce the Six of Crows spinoff #SixofCrowsSpinoff #SOCspinoff #renewshadowandbone @shadowandbone_ https://t.co/mNyxQMeLJJ
1663103065694834689,2023-05-29 08:40:44+00:00,Juicy_Julleen,"@Schwarzenegger @netflix @Schwarzenegger I snorted when Emma asked where the guard was and you deadpan replied, “he’s feeling a little rundown!” 
There are a heap of great one liners."
1663102993116569601,2023-05-29 08:40:27+00:00,marshell_la,"I NEED A SEASON 2 OF XO, KITTY RIGHT NOW!!!! @netflix 

#XOKitty"
1663102403267244032,2023-05-29 08:38:06+00:00,nigel73200304,"@LuceJ1983 @WindsorDebs @netflix its free for certain 
#virginmedia 
packages"
1663102069748936709,2023-05-29 08:36:47+00:00,orbitsasylum,@netflix so how can we secure heartbreak high season 3.... https://t.co/Zz1jVOy4Or
1663101664696602624,2023-05-29 08:35:10+00:00,Pappamurphytac0,@netflix This is where #CancelCulture needs to come in.
1663101150206349313,2023-05-29 08:33:07+00:00,Cytoty,@JLo @netflix I'd bribe the script writer to add me some me time with JLo. 😜👌
1663100994182582273,2023-05-29 08:32:30+00:00,notsherah,@netflix bro why you gotta cancel lockwood and co????
1663100951207587840,2023-05-29 08:32:20+00:00,BrimPuke,@netflix day 38 of asking netflix to add back stranger things into dbd
1663100886640459778,2023-05-29 08:32:04+00:00,WindsorDebs,@LuceJ1983 @netflix It seems to. It was something like £2.99 a month in the beginning. Now it’s £9.99 plus £4.99 for each other person not living here. We have several different subscriptions between 3 family members that we share. We get an affordable variety that way but no more Netflix now 🤷‍♀️
1663100605135560704,2023-05-29 08:30:57+00:00,Kaitlinnn1020,Count your days @netflix
1663100590065344513,2023-05-29 08:30:54+00:00,DarinWait,@Schwarzenegger @netflix Cheaters never prosper.😆
1663100427032985602,2023-05-29 08:30:15+00:00,EMITREMMAR,@OMGTheWhyFiles The fact @OMGTheWhyFiles has not been picked up by @netflix or @HISTORY is a crying shame https://t.co/vioa9oYPC7
1663099846801362946,2023-05-29 08:27:57+00:00,JamesBo19322312,@netflix Mark sucks. Wish he’d just retire.
1663099617582669825,2023-05-29 08:27:02+00:00,JamesBo19322312,@netflix Loved the Adam project until mark ruffalo showed up. Dudes annoying. Instantly ruins shit for me.
1663099603883884553,2023-05-29 08:26:59+00:00,witbury,@WindsorDebs @netflix Far to woke.
1663099383544512512,2023-05-29 08:26:06+00:00,LuceJ1983,@WindsorDebs @netflix It literally goes up every week 🙄
1663098472621285377,2023-05-29 08:22:29+00:00,Lockwood1494,"LockNation and @netflix 
#SaveLockwoodandCo #LockwoodGhostAuditions https://t.co/JXyBXxLAso"
1663098042155692032,2023-05-29 08:20:46+00:00,NancyDr14992882,@emilvicale @BBCWorld @netflix Like white people claim they invented everything ; discovered everything  and were the first to walk the earth. NOPE.. we were EVERYWHERE first.  PST.. Jesus was also a black man.
1663097880519876608,2023-05-29 08:20:08+00:00,hudy_thomas,@blockbuster @DarthCobay @Loose_bets @netflix Youre doing an awesome job! They should make an online blockbuster so fans can support you and give Netflix payback! You can charge a few dollars a month and let people rent movies and share them with their friends as well as having your own shows for the membership!
1663097631378386944,2023-05-29 08:19:08+00:00,STEncounter,"The scariest of Demogorgons are lurking in Bugis+! Ready to encounter them in real life?

Get your early bird tickets to the Stranger Things - The Encounter now. Link in bio!

Presented by
@Netflix @MightyJaxx @Mighty_XP https://t.co/kOy1cZA1KR"
1663097200937771010,2023-05-29 08:17:26+00:00,SeweS_,"""Justice is always in the hands of the powerful. If the powerless delivered justice, (it) would be different""

#bheed
#bheedonnetflix

@NetflixKE
@netflix"
1663097158424317956,2023-05-29 08:17:16+00:00,Enezator,@JLo @netflix Amazing scane
1663096661827043329,2023-05-29 08:15:17+00:00,aprea_graciela,@estevens0845 @Schwarzenegger @netflix I just loved that one!!
1663096000418914304,2023-05-29 08:12:39+00:00,HajvaziAdrian,Thank you @Unfrozenbadboy continue to sending this on the others whos Support us and follow us and whos i marking names ok is important and serious and on @netflix and @ZackSnyder too thanks your best Bro 🤜🤛🔥 #SellSnyderVerseToNetflix #RestoreTheSnyderVerse
1663095939668619266,2023-05-29 08:12:25+00:00,JimibCalverley,"Can’t believe that 7 years on we’ve not got an in-depth @netflix documentary covering Harambe’s life, the resulting movement and an emotional first interview with the child.  #RIPHarambe"
1663095443293708288,2023-05-29 08:10:27+00:00,MaxWeneer,"Wait till @Netflix discover that kpop star Wonho is also a great actor and looks like a real superhero....

#AlwaysWithWonho #위니는_늘_원호곁에 #원호 #WONHO @official__wonho @official_WH_jp https://t.co/KHpDm7269b"
1663094733986463745,2023-05-29 08:07:38+00:00,DaulHenri,"It’s gonna become the next @netflix series as people don’t care about the ginger whinger Harold and his narcissistic American markle, they want something really entertaining"
1663094538079186945,2023-05-29 08:06:51+00:00,estephaniiaa_,OMG did George DIE under the bed?!?! Are we getting a season / part two????? #queencharlotte @netflix
1663093809444450304,2023-05-29 08:03:57+00:00,Nerf_Herder_69,"@Schwarzenegger @netflix “ You shouldn't chew this stuff. It's bad for your teeth”, while the guys teeth are on the floor. Classic Arnie 😂"
1663093586034843650,2023-05-29 08:03:04+00:00,madhatterist,"Hi @netflix @NetflixUK! #ProdigalSon is in need of a new home &amp; it could be on your service! Global fans, great writing &amp; superb performances - it's perfect for your platform! #SaveProdigalSon for a whole legion of new subscribers. Hugs &amp; kisses, Hatters https://t.co/WImKsg2D29"
1663093498994888704,2023-05-29 08:02:43+00:00,Ann39898609,@JLo @netflix These men and women inspired her because in that movie she has a Military uniform. Hey Republicans fans of Jlo are you proud of her https://t.co/THrrXjDaS3
1663092838685618182,2023-05-29 08:00:06+00:00,jeeminahh,@PopCrave @netflix Ateeeeee.  We want zorro
1663092717134688257,2023-05-29 07:59:37+00:00,Ann39898609,@deboochada_ @JLo @netflix Baby???? Isn't she taken? Isn't she married now?
1663092540982149120,2023-05-29 07:58:55+00:00,Ann39898609,@deboochada_ @JLo @netflix Ben would get pissed for you saying darling to his attention seeker wife https://t.co/bt7VOAgH54
1663092290779484162,2023-05-29 07:57:55+00:00,Ann39898609,@JLo @netflix JLo male fans swooning over a married woman. Get over yourself men I'm sure Ben would get jealous and pissed beside Ben deserves a good woman not her https://t.co/Sau5ErG6jn
1663092052224012288,2023-05-29 07:56:58+00:00,BoodyRed22,To all the youngins; this' relevance @netflix @Schwarzenegger https://t.co/34G2TmAg4A
1663091933755973633,2023-05-29 07:56:30+00:00,realsahilsaini,"Plzz bring Polar Express !!!!!
@netflix @PrimeVideo https://t.co/qohuMJmHo5"
1663091834657046533,2023-05-29 07:56:06+00:00,MimiCakesx,You balheaded heffa @netflix
1663091799668428800,2023-05-29 07:55:58+00:00,MzzzBritt,Wait so @Netflix is going forward with blocking shared accounts?! What's the torrent site?
1663091761378648064,2023-05-29 07:55:49+00:00,starlordyftw,@NinoSip @0n1Force @netflix @_TheSandman @thedaoofwei @Goltra I like
1663091313657495552,2023-05-29 07:54:02+00:00,Not_CharLatte,"@luogl @netflix I can afford it, I refuse to. That’s the difference. lol"
1663091213141168128,2023-05-29 07:53:38+00:00,Ann39898609,@JLo @netflix It went to Netflix. But it didn't reached the Box Office 🤣🤣🤣🤣🤣
1663090507441143808,2023-05-29 07:50:50+00:00,kiwiana_lola,@karenwhybro @netflix All their cases need to be reopened and audited.
1663089975527612417,2023-05-29 07:48:43+00:00,Zebracakez09,"I Just Entered to Win a @Roku, @Hulu gift card, @Netflix Gift Card, &amp; @GoMohu.
@CordCuttersNews Enter Here: https://t.co/ejDAb4Aolm"
1663089099257806848,2023-05-29 07:45:14+00:00,EuroGupper,"@kieranmlkelly @blockbuster @netflix Can you block something called ""blockbuster""?"
1663089092127756288,2023-05-29 07:45:12+00:00,SadekAliSh38513,"@GalOutOfControl @PrimeVideoIN @AmazonHelp Good 😊, you @netflix  Subscription does not discriminate against customers.  @NetflixIndia  Subscription gives you the right to watch all Movies and Web Series.  No additional payment is required."
1663088604745220096,2023-05-29 07:43:16+00:00,Nkeshyy,@Zion_SD @netflix @JennyHanFeels made me fuckin mad!!!
1663088484087902208,2023-05-29 07:42:47+00:00,ericisnotyoung,@netflix Holy Moly! This looks fantastic.
1663088471475453959,2023-05-29 07:42:44+00:00,sydjson,@netflix new rule is dumb let us shareeeeee!!!!! Likeee wtf😒🖕🏻
1663088454094426114,2023-05-29 07:42:40+00:00,AnimeDubUpdates,@10k_yo @netflix may not because of Hulu
1663088439904935936,2023-05-29 07:42:37+00:00,Ann39898609,@JLo @netflix You being a Producer in that movie Did Joe Biden fake Inauguration inspired you because you posed with National Guards and being in a Military uniform. You are full of yourself Jennifer
1663087923657428992,2023-05-29 07:40:34+00:00,zenablewitt,"Please save our Nuns 🙏🙏🙏
Bea... It's the Call It's a sign for the entire OCS 🥹
NETFLIX QUIT YOUR BAD HABIT
@netflix #SaveWarriorNun
#halobearers #avatrice #albabaptista #kristinatonteriyoung #inthislife #BankHoliday #fanart https://t.co/W9IAsIhMc0"
1663087613559840768,2023-05-29 07:39:20+00:00,GoPearOh,@PopCrave @netflix This looks like bad news oh no..
1663087449395048448,2023-05-29 07:38:41+00:00,RXCKLESSCRIS,@blockbuster @netflix Fr tho
1663087286869798913,2023-05-29 07:38:02+00:00,zenablewitt,"Good Morning 🌤️ Halo Bearers
Enjoy your bank Holiday Monday 🤗 I will Never give up on this totally Awesome show 🤬 NETFLIX QUIT YOUR BAD HABIT @netflix #SaveWarriorNun #WarriorNun #halobearers #albabaptista #inthislife #warriornunfanart #BankHoliday https://t.co/djHCj4g01v"
1663087111803731971,2023-05-29 07:37:20+00:00,Callmexavie,"Just finished watching @lovedeathrobots,and I thought,what if Zima Blue's story was the same as Leonardo Da Vinci's or maybe Picasso in some other parallel universe, can't wait for @netflix to release Volume 4."
1663086753748484099,2023-05-29 07:35:55+00:00,KatharinaSturm1,Good morning everyone :) I’m here today for some geeked weeks dates or the  #SixofCrowsSpinoff and #ShadowAndBoneSeason3 announcement. @netflix don’t disappoint me
1663086503478669313,2023-05-29 07:34:55+00:00,Crab823,@sgreerpitt @DuchessCle @MamaSissieSays @antifaoperative @netflix Lmao how does you going to a library (free) compare to Netflix cracking down on password sharing
1663085924551639041,2023-05-29 07:32:37+00:00,s1cox,@blockbuster @netflix ... and rewound.
1663085153021997059,2023-05-29 07:29:33+00:00,Official__Skoop,Good recommendations for @netflix TV Shows and Movies?? Send them all!! Need some new ones!
1663085098324074497,2023-05-29 07:29:20+00:00,nou_csgo,Hey @netflix can you stop being fuckheads and put Stranger Things S3/4 on Bluray and Ozark collection on bluray...you dweebs.
1663084906396930049,2023-05-29 07:28:34+00:00,luogl,@Not_CharLatte @netflix Go flip a burger for one hour at McD so you can afford $9.99
1663084389583196160,2023-05-29 07:26:31+00:00,arcymeneses,Goodbye @netflix. I hope you’re decision on password sharing will haunt you soon enough. Lolz
1663083933418807298,2023-05-29 07:24:42+00:00,MaxWeneer,"This article about @Netflix 'XO, Kitty' and the power of Hallyu
'‘엑스오, 키티’ 속 한류의 힘...'

"".....songs by K-pop stars such as Je0n Somi, TW1CE, WONHO, (G)1-DLE, 1tzy, and fr0mis_9"" 

KPOP STAR 🔥
📎https://t.co/4loOB5VdVG

#AlwaysWithWonho #위니는_늘_원호곁에 #원호 #WONHO https://t.co/S0Bi2xtPMN"
1663083213516931072,2023-05-29 07:21:51+00:00,imogen_1707,"@netflix season 2 ""Xo Kitty""?"
1663082734921854977,2023-05-29 07:19:57+00:00,luogl,@Not_CharLatte @netflix Being cheap
1663082608845258754,2023-05-29 07:19:27+00:00,Bat_Man_1803,"The SnyderVerse is Elseworld. Save these dates . Pass it on. 
#RestoreTheSnyderVerse 
#SellSnyderVerseToNetflix  
@netflix @wbd"
1663082526653710336,2023-05-29 07:19:07+00:00,yoPULPFRICTION,@ScottThompson_ @IcarFaem @netflix He’s got a promising future!
1663082504646193153,2023-05-29 07:19:02+00:00,madwolph1,@AnimeDubUpdates @netflix Rumors  coming by the end of august
1663082478544846856,2023-05-29 07:18:56+00:00,DorothyGreco,"We're going to cancel our @netflix subscription given the crazy price hike. However, I need to find some free (or cheaper) options, esp. when I'm on the elliptical at the gym. No sex, no violence, no dystopia. 25-30 min. is perfect. Any suggestions?"
1663082364258635776,2023-05-29 07:18:28+00:00,yoPULPFRICTION,@ScottThompson_ @netflix Just finished it. Was fun to see you in it. And a nice touch having you sing along to Gordon Lightfoot. Looking forward to seeing you in Season 2!
1663082308583190528,2023-05-29 07:18:15+00:00,1234sh12,"@MoffittWarren @netflix @NetflixMENA For us, the audio comes in one language in most of the series, and the subtitles are in any language I chooses, but imagine if there was an option that I could put two subtitles at the same time ."
1663082137082376192,2023-05-29 07:17:34+00:00,Maxidelta1,"Well @netflix ive finally cancelled you since you began here in the UK. Paid for your highest package but after the cancelled shows, the dumbing down of content and now the password share crackdown I have had enough. Enjoy being greedy. #CancelNetflix"
1663082115909713921,2023-05-29 07:17:29+00:00,Teboogieee,"Missing gets a 9/10
Really enjoyed it @netflix"
1663081437019668480,2023-05-29 07:14:47+00:00,clown_justa,"I'm gonna need @netflix to add XO, Kitty pfps soon i need a minho pfp to express my obsession #XOKitty"
1663080868582420480,2023-05-29 07:12:32+00:00,PnBScratch,@TheSecretPony @netflix I haven’t had Netflix since Bojack Horseman ended lol
1663080810671665160,2023-05-29 07:12:18+00:00,anotherfngrl26,the likes and views! give us indiacorey romcom @netflix 😅
1663080750818926597,2023-05-29 07:12:04+00:00,amore3210,@RenewManifest @netflix And it better end the way I want or I'll riot.
1663080597848309762,2023-05-29 07:11:27+00:00,Teenari_,How do i become a judge on barbecue showdown next season? @netflix
1663080179789615105,2023-05-29 07:09:48+00:00,Adem188Adem,@netflix why is there no 30 seconds forward button on the phone app?
1663079849395642374,2023-05-29 07:08:29+00:00,GamesYume,"We have both a DRM version of our games for those who like the convenience of all in one place: https://t.co/JXGu4zc8Pf
As well as a DRM free: https://t.co/WJah3AHi3h
Which means it's up to you to decide how to support us. Just saying @netflix @NetflixIT. #indiedev #indiegame"
1663079570847723520,2023-05-29 07:07:22+00:00,n4v33n,#aliceinborderland #japanese series is really interesting if you want to stream it on @netflix
1663079469391794178,2023-05-29 07:06:58+00:00,0k9511,"@BMystyk @netflix Name me 10 examples cause your seriously out of touch , there’s been thousands of incidents regarding straight people killing gay people or hurting them because they’re gay , I school, on the street, at work ,like you can’t be serious and try to make straight people a victim here"
1663079344296558592,2023-05-29 07:06:28+00:00,IStevenPaul,@blockbuster @netflix My late fees for a week were a month of Netflix
1663079309253431296,2023-05-29 07:06:20+00:00,rixcidia,@madlittlepixel Next you should give Fubar a try iv been watching it and really liking the show on @netflix  @Netflix_CA  it’s with @Schwarzenegger 😀
1663078535735508992,2023-05-29 07:03:16+00:00,Chief936,@netflix People if you want to get back at Netflix for not allowing you to share. Let’s all cancel our subscriptions and guarantee they make a change. Know I’m cancelling
1663078480991637505,2023-05-29 07:03:03+00:00,KoyoKartel,@AussiZen @3orovik @Fityeth @eth_ben @beeple @Nakamigos @netflix @MaticOgEth @CryptoBooty69 @MadBudz4337 @MAYC5290 @Wardogs_NFT @nft_approved @approvededu @DJWienerNFT What are we calling it mate ?
1663078384157745153,2023-05-29 07:02:39+00:00,LolaFoX16657098,@Bigblue882 @victimsuspect @netflix That made me sick to my stomach!
1663078153236135938,2023-05-29 07:01:44+00:00,FatallyFlawed5,I was watching #TheMother @netflix and as soon as it had a scene of gun violence I had a small panic attack and couldn't finish the film. I am having a major problem with guns in films now. It activates my anxiety and I just can't watch it or breathe.
1663077631863009284,2023-05-29 06:59:40+00:00,TheSecretPony,"After 10 years of using @netflix, I finally cancelled my membership. Time and time again I gave them chances. I don’t have enough time to sit down and watch shows, a few in my family do have the time. I didn’t mind sharing, even paying for extra features. We’re done, Netshit."
1663077519992520704,2023-05-29 06:59:13+00:00,FitzPlanet,"@karenwhybro @fancynancynyc @netflix Ask anyone trapped in family courts, and you will get a resounding YES."
1663077360114237442,2023-05-29 06:58:35+00:00,hotnspicyem,@netflix  suck my cock🖕🏼 https://t.co/IBSu18eOGd
1663077118975115264,2023-05-29 06:57:38+00:00,10k_yo,@AnimeDubUpdates @netflix when is it comeing to USA Netflix
1663076956114505728,2023-05-29 06:56:59+00:00,berrier_fabien,"Legacies, so Hope and Landon could have the best happy ending they deserve after all things they went through 💖🙌💖🙌 #SaveLegacies #Handon #SaveLegacies #Handon #SaveLegacies #Handon #SaveLegacies #Handon #SaveLegacies #Handon #SaveLegacies #Handon @netflix @hbomax https://t.co/7s0TJQqct9"
1663076852460830720,2023-05-29 06:56:34+00:00,JeffGal34087428,"@geezyboost @netflix They just shut down sharing today for us. #goodbyenetflix Me and Jessie are not worth $19 a month 
W.W"
1663076543197855745,2023-05-29 06:55:21+00:00,wizardesshylian,"@netflix if I’m helping the primary account holder pay bills, I get to be on their account. Idgaf if I no longer live with them—you’re not that special, you’re still getting my damn money one way or another. You literally only have three shows  worth watching."
1663076486470053889,2023-05-29 06:55:07+00:00,biped808,"Finished #Fubar on @netflix today. It was entertaining. It’s getting panned widely by critics but, I wasn’t expecting the next Breaking Bad, so, it met my expectations. Action, Arnold, and more action."
1663076263349583873,2023-05-29 06:54:14+00:00,vanemclean,"@Schwarzenegger @netflix I love ""Backstreet boys t-shirt""... Aldon love you ❤️"
1663075936969842689,2023-05-29 06:52:56+00:00,Jamlittle29,"@cw_kungfu @warnerbrostv @GBerlanti I think Kung Fu could continue their 4th &amp; final season on @StreamOnMax, @netflix ,@PrimeVideo or @paramountplus...U guys have to keep fighting for this phenomenal series finish its story...Pls. https://t.co/un2XUfkEXE"
1663075866962739201,2023-05-29 06:52:39+00:00,defunct_account,@HBCUfessions Go watch She’s got to have it on @netflix
1663075435025137664,2023-05-29 06:50:56+00:00,JeffGal34087428,@netflix #Goodbyenetflix  just keeping you for breaking bad at worth $16 a month
1663075253566988289,2023-05-29 06:50:13+00:00,RosasSweet45,"@pretty_ghuy @disneyplusph Same, should be in @netflix!"
1663074934069886976,2023-05-29 06:48:57+00:00,Shawn_817,"@netflix hey...I have an account with my gf and we live in different locations. But we share our tmobile account. You cannot tell us when and where or whose house we choose to watch at if we're paying for it.  If you want to pull that, you can fuck right off. Choose wisely..."
1663074822241550336,2023-05-29 06:48:30+00:00,hasinrhmn2022,"New Arnie show FUBAR is also no.1 tv series on Netflix in my country Bangladesh right now....
Bring on season 2 as soon as possible. @Schwarzenegger @netflix"
1663074808291115009,2023-05-29 06:48:27+00:00,JesusRamirex13,"@jomilo86 @blockbuster @netflix At this rate, I don't think Netflix will be in business in 5 year's time"
1663074442644189185,2023-05-29 06:47:00+00:00,Ayo_Echo,@Nath14827864 @netflix Currently using my phone to watch stuff. Message only popped up on the tv so far but if it keeps happening i stg Netflix is gonna lose a subscriber
1663073960215588865,2023-05-29 06:45:05+00:00,valueonliquor,@blockbuster @netflix Let us know if you would like a beer with that movie rental
1663073958990585857,2023-05-29 06:45:04+00:00,EstefaniaStp,"Thank you @netflix for cancelling another awesome show ending in an enormous cliffhanger, seriously what was the issue with this one? DNA manipulation, action, a bit of drama, comedy and very rounded modern characters #theimperfects https://t.co/OCwo3IOl2W"
1663073876484431872,2023-05-29 06:44:45+00:00,Brilexis,#QueenCharlotte on @netflix is absolutely amazing! #ABridgertonStory #Netflix #QueenCharlotte
1663073541963628545,2023-05-29 06:43:25+00:00,Fefi428,"Dear World,
If you haven't watched #BloodAndGold on @netflix, you better do it as soon asap.  In addition, get ready for #Fighten #Shooten &amp; #Killen, then this one is for you.  

One hint: Military"
1663073518144167938,2023-05-29 06:43:19+00:00,Dragon_Samurai0,"@SeinfeldTV Cancel your contract with @netflix  

Stream elsewhere"
1663073340968280065,2023-05-29 06:42:37+00:00,FleekyMcFleeks,I need the Kid capri biodoc please @netflix @HBO @LMN https://t.co/CNCkdXgyMa
1663073213902123014,2023-05-29 06:42:07+00:00,steven_bullock,@netflix you greedy mfers. You started a terrible precedent.
1663073009752756226,2023-05-29 06:41:18+00:00,realhelenmryan,@blockbuster @Loose_bets @netflix You are an amazing intern. 😀
1663073003117133824,2023-05-29 06:41:17+00:00,Dragon_Samurai0,"Won't be seeing Seinfeld any time soon

@SeinfeldTV time to cancel your contract with @netflix"
1663072504766930944,2023-05-29 06:39:18+00:00,madconnection,"@JiffSchwazz @netflix Excellent action, absolutely unbelievable story line and time lines. Charming but can't binge watch. Too much sameness."
1663071794612551683,2023-05-29 06:36:28+00:00,kiokio878,@LibertyCappy Please @netflix @Disney make this happened it's so much potential in this movie 🎥
1663071327261949952,2023-05-29 06:34:37+00:00,aylethequeen,@RenewManifest @netflix Yeah🎉
1663070783026130944,2023-05-29 06:32:27+00:00,BordersGroupInk,Good News! We just had our legal team confirm that #Sharing items purchased from us will NOT result in penalties from @netflix. Happy reading everyone! 😊 📖
1663070419212206082,2023-05-29 06:31:00+00:00,ArPat22413369,@JLo @netflix Congratulations great movie!!
1663070294972456960,2023-05-29 06:30:31+00:00,Bluetiger9876,@netflix Sell the rights to Fate the winx saga https://t.co/MFkZtSol7H
1663070227372933120,2023-05-29 06:30:15+00:00,smitshanker,@greatbong @netflix After reading your review  .. now i definitely need to watch this one ..
1663070188445614082,2023-05-29 06:30:05+00:00,C4MGRRL,@netflix girl what the fuck is this…
1663070137287680000,2023-05-29 06:29:53+00:00,AbsyteForever,"Sexism akin to #Racism #Colorism hence why both are on top as a money dog hunt continues… more evidence of #BloodAndGold which is a great movie on @netflix everyone should watch … not all sonya’s are women and not all #Heinrichs are men #ExpandUrMind beyond your gender classification #YourMasculinty is not contained in ur ability to destroy #women you don’t like or prefer @AnRroom. Yet, i presume you understand this already as a great man who would never dream of destroying a woman due to 
non-significant factors such as age (as you are older too getting a second chance at life) or gender classification (men hate it when ppl limit their true human potential) and you of all ppl know the potential of women as #TinaTurner exemplified for all women and men, is #limitless … doublespeak hurts the speaker of it more than the receiver, hence why my directness comes off as… well u get my point.  peace always 💋❤️⭕️♾️ #HumansRepeatHistory like hamsters do routes on a wheel. Know when something is being passed to you unbeknownst to you through blood soaked good no1 cares where it came from. #ThisWillMakeSense later I guess or never… i dunno .. 🤷🏾‍♀️"
1663069971289870337,2023-05-29 06:29:14+00:00,nihilistmaybe,"@TevBray @PeaJaeEl @Schwarzenegger @netflix @hulu @peacock I’ll repeat, it’s not permitted, however they have not yet voiced actions to restrict password sharing. 

And to add, Apple TV+ sharing requires you to add people to your family on your apple account, meaning it’s not as simple and “No strings attached” as giving someone a PW. https://t.co/5iFIziwORL"
1663069832693137409,2023-05-29 06:28:41+00:00,Rolly036981251,I need them back @netflix #QueenCharlotte 😭 https://t.co/KShJ5jaW5s
1663069720377958400,2023-05-29 06:28:14+00:00,sanya_lekhman,@Schwarzenegger @netflix Will there be a continuation of the series #Fubar? Looking forward to season 2 👀😎
1663069458837979138,2023-05-29 06:27:11+00:00,fordhamboy,"Find us, Zack, find us ! We were right to fear @wbd, always have been !! Your story is the key...
#RestoretheSnyderVerse
#SellSnyderVerseToNetflix @netflix"
1663069395638255618,2023-05-29 06:26:56+00:00,AbsyteForever,"Sexism akin to #Racism hence why both are on top as a money dog hunt continues… more evidence of #BloodAndGold which is a great movie on @netflix everyone should watch … not all sonya’s are women and not all #Heinrichs are men #ExpandUrMind beyond your gender classification #YourMasculinty is not contained in ur ability to destroy #women you don’t like or prefer @AnRroom but i presume you understand this already as a great man who would never dream of destroying a woman due to 
non-significant factors such as age (as you are older too getting a second chance at life) or gender classification (men hate it when ppl limit their true human potential and you of all ppl know the potential of women as #TinaTurner exemplified for all women and men, is #limitless … doublespeak hurts the speaker if it more than the receiver, hence why my directness comes off as… well u get my point.  peace always 💋❤️⭕️♾️ #HumansRepeatHistory like hamsters do routes on a wheel. Know when something is being passed to you unbeknownst to you through blood soaked good no1 cares where it came from. #ThisWillMakeSense later I guess or never… i dunno .."
1663069303111839745,2023-05-29 06:26:34+00:00,Monkeyvix,"@netflix Sorry, can’t watch it. Cancelled. There’s better platforms that don’t charge for sharing and don’t cancel their fan favorite shows. 🤷🏻‍♀️"
1663068751238156288,2023-05-29 06:24:23+00:00,DeafCommunity3,#Missing a good mysterious film. This film is available on @NetflixIndia with Hindi Subtitle. Thank you @netflix @Netflixhelps for available Hindi Subtitle for this and many more films. It's very helpful for us deaf people. #Netflix https://t.co/gBED8qdAJD
1663068646741098496,2023-05-29 06:23:58+00:00,sophiavondoom,@netflix  y’all are a bunch of wanks.
1663068160130711552,2023-05-29 06:22:02+00:00,NumbKhopdi,@INCMaharashtra Hi @netflix reporting copyright infringement of your logo by a failed political party @INCIndia of India
1663068060578639874,2023-05-29 06:21:38+00:00,iCarlyFan2009,"""Power Rangers Dino Fury"" (ended) and ""Power Rangers Cosmic Fury"" (Coming 2023)
Belong to US TV Networks,
Not just on @netflix @netflixfamily...

#PowerRangers #Netflix #Netflixfamily #Hasbro #Nickelodeon #entonegroup
(2-2) https://t.co/C3Uy6Ban29"
1663068008623767555,2023-05-29 06:21:26+00:00,fordhamboy,"Love or hate us Snyder fans, but we make amazing memes
#RestoretheSnyderVerse
#SellSnyderVerseToNetflix @wbd @netflix"
1663067836091080707,2023-05-29 06:20:45+00:00,bradkelley12707,@MartyScorsese69 I figured out how @netflix can afford to make so many movies... bad lighting.
1663067685297479681,2023-05-29 06:20:09+00:00,mcphersonnnnn,fuck you @netflix https://t.co/33R1Ur6Oro
1663067543370887169,2023-05-29 06:19:35+00:00,amibrahim873,@netflix How long are you going to allow Queen Cleopatra to destroy your platform’s reputation? Why are you okay with Egyptian history being incorrectly represented and stolen? Cleopatra was of Greek descent she was not black. Why can’t we all keep our own history?
1663067357906886657,2023-05-29 06:18:51+00:00,clairespanish,"On @netflix you may watch the brilliant work carried out by #racheldeleon and @reveal, captured in the documentary directed by #nancyschwartzman : #VictimSuspect - Find out more in my review on @cinema_daily_us  https://t.co/1wBfUUffVH"
1663066585530273792,2023-05-29 06:15:46+00:00,catnap_3,"@sspinifex @netflix As I read the section about how they determine in-or-out-of-household, they did say they don't*use* gps location.

Funny, they didn't say they weren't *collecting* gps data, which means they could decide to use that any time they wanted with a quick change of wording."
1663066554068500486,2023-05-29 06:15:39+00:00,_kagwi_ma,"@TlNAFL0 @netflix I don't see any point in making a season 4 tbh. 
It was starting to get kinda boring at the end there when they almost found Eldorado. It's okay to say the end sometimes, yk. 
That's just my opinion. #Netflix"
1663066077725700097,2023-05-29 06:13:45+00:00,RossellaGuido,"Blockbuster also makes fun of @netflix . 
Account worth following anyway"
1663065969357475842,2023-05-29 06:13:20+00:00,elisteph2008,"@1BDG @billboard @1BDG I discovered @LMXLM while watching @serieluismiguel on @netflix , and he is absolutely awesome 😍 sad that here in France 🇫🇷 he isn’t known that well. I would love to see him one day on stage ♥️"
